base,ligand,aryl_halide,additive
MTBD,t-BuBrettPhos,1-bromo-4-ethylbenzene,"5-(2,6-difluorophenyl)isoxazole"
MTBD,t-BuBrettPhos,1-ethyl-4-iodobenzene,"5-(2,6-difluorophenyl)isoxazole"
MTBD,t-BuBrettPhos,2-chloropyridine,"5-(2,6-difluorophenyl)isoxazole"
MTBD,t-BuBrettPhos,2-bromopyridine,"5-(2,6-difluorophenyl)isoxazole"
MTBD,t-BuBrettPhos,2-iodopyridine,"5-(2,6-difluorophenyl)isoxazole"
MTBD,t-BuBrettPhos,3-chloropyridine,"5-(2,6-difluorophenyl)isoxazole"
MTBD,t-BuBrettPhos,3-bromopyridine,"5-(2,6-difluorophenyl)isoxazole"
MTBD,t-BuBrettPhos,3-iodopyridine,"5-(2,6-difluorophenyl)isoxazole"
MTBD,t-BuBrettPhos,None,"5-(2,6-difluorophenyl)isoxazole"
P2Et,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine"
P2Et,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine"
P2Et,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine"
P2Et,t-BuBrettPhos,1-chloro-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine"
P2Et,t-BuBrettPhos,1-bromo-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine"
P2Et,t-BuBrettPhos,1-iodo-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine"
P2Et,t-BuBrettPhos,1-chloro-4-ethylbenzene,"N,N-dibenzylisoxazol-5-amine"
P2Et,t-BuBrettPhos,1-bromo-4-ethylbenzene,"N,N-dibenzylisoxazol-5-amine"
P2Et,t-BuBrettPhos,1-ethyl-4-iodobenzene,"N,N-dibenzylisoxazol-5-amine"
P2Et,t-BuBrettPhos,2-chloropyridine,"N,N-dibenzylisoxazol-5-amine"
P2Et,t-BuBrettPhos,2-bromopyridine,"N,N-dibenzylisoxazol-5-amine"
P2Et,t-BuBrettPhos,2-iodopyridine,"N,N-dibenzylisoxazol-5-amine"
P2Et,t-BuBrettPhos,3-chloropyridine,"N,N-dibenzylisoxazol-5-amine"
P2Et,t-BuBrettPhos,3-bromopyridine,"N,N-dibenzylisoxazol-5-amine"
P2Et,t-BuBrettPhos,3-iodopyridine,"N,N-dibenzylisoxazol-5-amine"
P2Et,t-BuBrettPhos,None,"N,N-dibenzylisoxazol-5-amine"
BTMG,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine"
BTMG,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine"
BTMG,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine"
BTMG,t-BuBrettPhos,1-chloro-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine"
BTMG,t-BuBrettPhos,1-bromo-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine"
BTMG,t-BuBrettPhos,1-iodo-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine"
BTMG,t-BuBrettPhos,1-chloro-4-ethylbenzene,"N,N-dibenzylisoxazol-5-amine"
BTMG,t-BuBrettPhos,1-bromo-4-ethylbenzene,"N,N-dibenzylisoxazol-5-amine"
BTMG,t-BuBrettPhos,1-ethyl-4-iodobenzene,"N,N-dibenzylisoxazol-5-amine"
BTMG,t-BuBrettPhos,2-chloropyridine,"N,N-dibenzylisoxazol-5-amine"
BTMG,t-BuBrettPhos,2-bromopyridine,"N,N-dibenzylisoxazol-5-amine"
BTMG,t-BuBrettPhos,2-iodopyridine,"N,N-dibenzylisoxazol-5-amine"
BTMG,t-BuBrettPhos,3-chloropyridine,"N,N-dibenzylisoxazol-5-amine"
BTMG,t-BuBrettPhos,3-bromopyridine,"N,N-dibenzylisoxazol-5-amine"
BTMG,t-BuBrettPhos,3-iodopyridine,"N,N-dibenzylisoxazol-5-amine"
BTMG,t-BuBrettPhos,None,"N,N-dibenzylisoxazol-5-amine"
MTBD,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine"
MTBD,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine"
MTBD,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine"
MTBD,t-BuBrettPhos,1-chloro-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine"
MTBD,t-BuBrettPhos,1-bromo-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine"
MTBD,t-BuBrettPhos,1-iodo-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine"
MTBD,t-BuBrettPhos,1-chloro-4-ethylbenzene,"N,N-dibenzylisoxazol-5-amine"
MTBD,t-BuBrettPhos,1-bromo-4-ethylbenzene,"N,N-dibenzylisoxazol-5-amine"
MTBD,t-BuBrettPhos,1-ethyl-4-iodobenzene,"N,N-dibenzylisoxazol-5-amine"
MTBD,t-BuBrettPhos,2-chloropyridine,"N,N-dibenzylisoxazol-5-amine"
MTBD,t-BuBrettPhos,2-bromopyridine,"N,N-dibenzylisoxazol-5-amine"
MTBD,t-BuBrettPhos,2-iodopyridine,"N,N-dibenzylisoxazol-5-amine"
MTBD,t-BuBrettPhos,3-chloropyridine,"N,N-dibenzylisoxazol-5-amine"
MTBD,t-BuBrettPhos,3-bromopyridine,"N,N-dibenzylisoxazol-5-amine"
MTBD,t-BuBrettPhos,3-iodopyridine,"N,N-dibenzylisoxazol-5-amine"
MTBD,t-BuBrettPhos,None,"N,N-dibenzylisoxazol-5-amine"
P2Et,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
P2Et,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
P2Et,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
P2Et,t-BuBrettPhos,1-chloro-4-methoxybenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
P2Et,t-BuBrettPhos,1-bromo-4-methoxybenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
P2Et,t-BuBrettPhos,1-iodo-4-methoxybenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
P2Et,t-BuBrettPhos,1-chloro-4-ethylbenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
P2Et,t-BuBrettPhos,1-bromo-4-ethylbenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
P2Et,t-BuBrettPhos,1-ethyl-4-iodobenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
P2Et,t-BuBrettPhos,2-chloropyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
P2Et,t-BuBrettPhos,2-bromopyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
P2Et,t-BuBrettPhos,2-iodopyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
P2Et,t-BuBrettPhos,3-chloropyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
P2Et,t-BuBrettPhos,3-bromopyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
P2Et,t-BuBrettPhos,3-iodopyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
P2Et,t-BuBrettPhos,None,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
BTMG,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
BTMG,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
BTMG,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
BTMG,t-BuBrettPhos,1-chloro-4-methoxybenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
BTMG,t-BuBrettPhos,1-bromo-4-methoxybenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
BTMG,t-BuBrettPhos,1-iodo-4-methoxybenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
BTMG,t-BuBrettPhos,1-chloro-4-ethylbenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
BTMG,t-BuBrettPhos,1-bromo-4-ethylbenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
BTMG,t-BuBrettPhos,1-ethyl-4-iodobenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
BTMG,t-BuBrettPhos,2-chloropyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
BTMG,t-BuBrettPhos,2-bromopyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
BTMG,t-BuBrettPhos,2-iodopyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
BTMG,t-BuBrettPhos,3-chloropyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
BTMG,t-BuBrettPhos,3-bromopyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
BTMG,t-BuBrettPhos,3-iodopyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
BTMG,t-BuBrettPhos,None,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
MTBD,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
MTBD,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
MTBD,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
MTBD,t-BuBrettPhos,1-chloro-4-methoxybenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
MTBD,t-BuBrettPhos,1-bromo-4-methoxybenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
MTBD,t-BuBrettPhos,1-iodo-4-methoxybenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
MTBD,t-BuBrettPhos,1-chloro-4-ethylbenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
MTBD,t-BuBrettPhos,1-bromo-4-ethylbenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
MTBD,t-BuBrettPhos,1-ethyl-4-iodobenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
MTBD,t-BuBrettPhos,2-chloropyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
MTBD,t-BuBrettPhos,2-bromopyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
MTBD,t-BuBrettPhos,2-iodopyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
MTBD,t-BuBrettPhos,3-chloropyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
MTBD,t-BuBrettPhos,3-bromopyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
MTBD,t-BuBrettPhos,3-iodopyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
MTBD,t-BuBrettPhos,None,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
P2Et,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
P2Et,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
P2Et,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
P2Et,t-BuBrettPhos,1-chloro-4-methoxybenzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
P2Et,t-BuBrettPhos,1-bromo-4-methoxybenzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
P2Et,t-BuBrettPhos,1-iodo-4-methoxybenzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
P2Et,t-BuBrettPhos,1-chloro-4-ethylbenzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
P2Et,t-BuBrettPhos,1-bromo-4-ethylbenzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
P2Et,t-BuBrettPhos,1-ethyl-4-iodobenzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
P2Et,t-BuBrettPhos,2-chloropyridine,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
P2Et,t-BuBrettPhos,2-bromopyridine,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
P2Et,t-BuBrettPhos,2-iodopyridine,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
P2Et,t-BuBrettPhos,3-chloropyridine,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
P2Et,t-BuBrettPhos,3-bromopyridine,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
P2Et,t-BuBrettPhos,3-iodopyridine,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
P2Et,t-BuBrettPhos,None,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
BTMG,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
BTMG,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
BTMG,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
BTMG,t-BuBrettPhos,1-chloro-4-methoxybenzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
BTMG,t-BuBrettPhos,1-bromo-4-methoxybenzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
BTMG,t-BuBrettPhos,1-iodo-4-methoxybenzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
BTMG,t-BuBrettPhos,1-chloro-4-ethylbenzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
BTMG,t-BuBrettPhos,1-bromo-4-ethylbenzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
BTMG,t-BuBrettPhos,1-ethyl-4-iodobenzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
BTMG,t-BuBrettPhos,2-chloropyridine,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
BTMG,t-BuBrettPhos,2-bromopyridine,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
BTMG,t-BuBrettPhos,2-iodopyridine,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
BTMG,t-BuBrettPhos,3-chloropyridine,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
BTMG,t-BuBrettPhos,3-bromopyridine,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
BTMG,t-BuBrettPhos,3-iodopyridine,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
BTMG,t-BuBrettPhos,None,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
MTBD,t-BuBrettPhos,1-chloro-4-(trifluoromethyl)benzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
MTBD,t-BuBrettPhos,1-bromo-4-(trifluoromethyl)benzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
MTBD,t-BuBrettPhos,1-iodo-4-(trifluoromethyl)benzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
MTBD,t-BuBrettPhos,1-chloro-4-methoxybenzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
MTBD,t-BuBrettPhos,1-bromo-4-methoxybenzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
MTBD,t-BuBrettPhos,1-iodo-4-methoxybenzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
MTBD,t-BuBrettPhos,1-chloro-4-ethylbenzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
MTBD,t-BuBrettPhos,1-bromo-4-ethylbenzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
MTBD,t-BuBrettPhos,1-ethyl-4-iodobenzene,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
MTBD,t-BuBrettPhos,2-chloropyridine,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
MTBD,t-BuBrettPhos,2-bromopyridine,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
MTBD,t-BuBrettPhos,2-iodopyridine,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
MTBD,t-BuBrettPhos,3-chloropyridine,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
MTBD,t-BuBrettPhos,3-bromopyridine,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
MTBD,t-BuBrettPhos,3-iodopyridine,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
MTBD,t-BuBrettPhos,None,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate
P2Et,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,"5-(2,6-difluorophenyl)isoxazole"
P2Et,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,"5-(2,6-difluorophenyl)isoxazole"
P2Et,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,"5-(2,6-difluorophenyl)isoxazole"
P2Et,AdBrettPhos,1-chloro-4-methoxybenzene,"5-(2,6-difluorophenyl)isoxazole"
P2Et,AdBrettPhos,1-bromo-4-methoxybenzene,"5-(2,6-difluorophenyl)isoxazole"
P2Et,AdBrettPhos,1-iodo-4-methoxybenzene,"5-(2,6-difluorophenyl)isoxazole"
P2Et,AdBrettPhos,1-chloro-4-ethylbenzene,"5-(2,6-difluorophenyl)isoxazole"
P2Et,AdBrettPhos,1-bromo-4-ethylbenzene,"5-(2,6-difluorophenyl)isoxazole"
P2Et,AdBrettPhos,1-ethyl-4-iodobenzene,"5-(2,6-difluorophenyl)isoxazole"
P2Et,AdBrettPhos,2-chloropyridine,"5-(2,6-difluorophenyl)isoxazole"
P2Et,AdBrettPhos,2-bromopyridine,"5-(2,6-difluorophenyl)isoxazole"
P2Et,AdBrettPhos,2-iodopyridine,"5-(2,6-difluorophenyl)isoxazole"
P2Et,AdBrettPhos,3-chloropyridine,"5-(2,6-difluorophenyl)isoxazole"
P2Et,AdBrettPhos,3-bromopyridine,"5-(2,6-difluorophenyl)isoxazole"
P2Et,AdBrettPhos,3-iodopyridine,"5-(2,6-difluorophenyl)isoxazole"
P2Et,AdBrettPhos,None,"5-(2,6-difluorophenyl)isoxazole"
BTMG,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,"5-(2,6-difluorophenyl)isoxazole"
BTMG,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,"5-(2,6-difluorophenyl)isoxazole"
BTMG,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,"5-(2,6-difluorophenyl)isoxazole"
BTMG,AdBrettPhos,1-chloro-4-methoxybenzene,"5-(2,6-difluorophenyl)isoxazole"
BTMG,AdBrettPhos,1-bromo-4-methoxybenzene,"5-(2,6-difluorophenyl)isoxazole"
BTMG,AdBrettPhos,1-iodo-4-methoxybenzene,"5-(2,6-difluorophenyl)isoxazole"
BTMG,AdBrettPhos,1-chloro-4-ethylbenzene,"5-(2,6-difluorophenyl)isoxazole"
BTMG,AdBrettPhos,1-bromo-4-ethylbenzene,"5-(2,6-difluorophenyl)isoxazole"
BTMG,AdBrettPhos,1-ethyl-4-iodobenzene,"5-(2,6-difluorophenyl)isoxazole"
BTMG,AdBrettPhos,2-chloropyridine,"5-(2,6-difluorophenyl)isoxazole"
BTMG,AdBrettPhos,2-bromopyridine,"5-(2,6-difluorophenyl)isoxazole"
BTMG,AdBrettPhos,2-iodopyridine,"5-(2,6-difluorophenyl)isoxazole"
BTMG,AdBrettPhos,3-chloropyridine,"5-(2,6-difluorophenyl)isoxazole"
BTMG,AdBrettPhos,3-bromopyridine,"5-(2,6-difluorophenyl)isoxazole"
BTMG,AdBrettPhos,3-iodopyridine,"5-(2,6-difluorophenyl)isoxazole"
BTMG,AdBrettPhos,None,"5-(2,6-difluorophenyl)isoxazole"
MTBD,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,"5-(2,6-difluorophenyl)isoxazole"
MTBD,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,"5-(2,6-difluorophenyl)isoxazole"
MTBD,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,"5-(2,6-difluorophenyl)isoxazole"
MTBD,AdBrettPhos,1-chloro-4-methoxybenzene,"5-(2,6-difluorophenyl)isoxazole"
MTBD,AdBrettPhos,1-bromo-4-methoxybenzene,"5-(2,6-difluorophenyl)isoxazole"
MTBD,AdBrettPhos,1-iodo-4-methoxybenzene,"5-(2,6-difluorophenyl)isoxazole"
MTBD,AdBrettPhos,1-chloro-4-ethylbenzene,"5-(2,6-difluorophenyl)isoxazole"
MTBD,AdBrettPhos,1-bromo-4-ethylbenzene,"5-(2,6-difluorophenyl)isoxazole"
MTBD,AdBrettPhos,1-ethyl-4-iodobenzene,"5-(2,6-difluorophenyl)isoxazole"
MTBD,AdBrettPhos,2-chloropyridine,"5-(2,6-difluorophenyl)isoxazole"
MTBD,AdBrettPhos,2-bromopyridine,"5-(2,6-difluorophenyl)isoxazole"
MTBD,AdBrettPhos,2-iodopyridine,"5-(2,6-difluorophenyl)isoxazole"
MTBD,AdBrettPhos,3-chloropyridine,"5-(2,6-difluorophenyl)isoxazole"
MTBD,AdBrettPhos,3-bromopyridine,"5-(2,6-difluorophenyl)isoxazole"
MTBD,AdBrettPhos,3-iodopyridine,"5-(2,6-difluorophenyl)isoxazole"
MTBD,AdBrettPhos,None,"5-(2,6-difluorophenyl)isoxazole"
P2Et,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine"
P2Et,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine"
P2Et,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine"
P2Et,AdBrettPhos,1-chloro-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine"
P2Et,AdBrettPhos,1-bromo-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine"
P2Et,AdBrettPhos,1-iodo-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine"
P2Et,AdBrettPhos,1-chloro-4-ethylbenzene,"N,N-dibenzylisoxazol-5-amine"
P2Et,AdBrettPhos,1-bromo-4-ethylbenzene,"N,N-dibenzylisoxazol-5-amine"
P2Et,AdBrettPhos,1-ethyl-4-iodobenzene,"N,N-dibenzylisoxazol-5-amine"
P2Et,AdBrettPhos,2-chloropyridine,"N,N-dibenzylisoxazol-5-amine"
P2Et,AdBrettPhos,2-bromopyridine,"N,N-dibenzylisoxazol-5-amine"
P2Et,AdBrettPhos,2-iodopyridine,"N,N-dibenzylisoxazol-5-amine"
P2Et,AdBrettPhos,3-chloropyridine,"N,N-dibenzylisoxazol-5-amine"
P2Et,AdBrettPhos,3-bromopyridine,"N,N-dibenzylisoxazol-5-amine"
P2Et,AdBrettPhos,3-iodopyridine,"N,N-dibenzylisoxazol-5-amine"
P2Et,AdBrettPhos,None,"N,N-dibenzylisoxazol-5-amine"
BTMG,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine"
BTMG,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine"
BTMG,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine"
BTMG,AdBrettPhos,1-chloro-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine"
BTMG,AdBrettPhos,1-bromo-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine"
BTMG,AdBrettPhos,1-iodo-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine"
BTMG,AdBrettPhos,1-chloro-4-ethylbenzene,"N,N-dibenzylisoxazol-5-amine"
BTMG,AdBrettPhos,1-bromo-4-ethylbenzene,"N,N-dibenzylisoxazol-5-amine"
BTMG,AdBrettPhos,1-ethyl-4-iodobenzene,"N,N-dibenzylisoxazol-5-amine"
BTMG,AdBrettPhos,2-chloropyridine,"N,N-dibenzylisoxazol-5-amine"
BTMG,AdBrettPhos,2-bromopyridine,"N,N-dibenzylisoxazol-5-amine"
BTMG,AdBrettPhos,2-iodopyridine,"N,N-dibenzylisoxazol-5-amine"
BTMG,AdBrettPhos,3-chloropyridine,"N,N-dibenzylisoxazol-5-amine"
BTMG,AdBrettPhos,3-bromopyridine,"N,N-dibenzylisoxazol-5-amine"
BTMG,AdBrettPhos,3-iodopyridine,"N,N-dibenzylisoxazol-5-amine"
BTMG,AdBrettPhos,None,"N,N-dibenzylisoxazol-5-amine"
MTBD,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine"
MTBD,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine"
MTBD,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine"
MTBD,AdBrettPhos,1-chloro-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine"
MTBD,AdBrettPhos,1-bromo-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine"
MTBD,AdBrettPhos,1-iodo-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine"
MTBD,AdBrettPhos,1-chloro-4-ethylbenzene,"N,N-dibenzylisoxazol-5-amine"
MTBD,AdBrettPhos,1-bromo-4-ethylbenzene,"N,N-dibenzylisoxazol-5-amine"
MTBD,AdBrettPhos,1-ethyl-4-iodobenzene,"N,N-dibenzylisoxazol-5-amine"
MTBD,AdBrettPhos,2-chloropyridine,"N,N-dibenzylisoxazol-5-amine"
MTBD,AdBrettPhos,2-bromopyridine,"N,N-dibenzylisoxazol-5-amine"
MTBD,AdBrettPhos,2-iodopyridine,"N,N-dibenzylisoxazol-5-amine"
MTBD,AdBrettPhos,3-chloropyridine,"N,N-dibenzylisoxazol-5-amine"
MTBD,AdBrettPhos,3-bromopyridine,"N,N-dibenzylisoxazol-5-amine"
MTBD,AdBrettPhos,3-iodopyridine,"N,N-dibenzylisoxazol-5-amine"
MTBD,AdBrettPhos,None,"N,N-dibenzylisoxazol-5-amine"
P2Et,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
P2Et,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
P2Et,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
P2Et,AdBrettPhos,1-chloro-4-methoxybenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
P2Et,AdBrettPhos,1-bromo-4-methoxybenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
P2Et,AdBrettPhos,1-iodo-4-methoxybenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
P2Et,AdBrettPhos,1-chloro-4-ethylbenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
P2Et,AdBrettPhos,1-bromo-4-ethylbenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole
