base,ligand,aryl_halide,additive,yield
BTMG,AdBrettPhos,2-iodopyridine,3-methyl-5-phenylisoxazole,47.58772845
BTMG,AdBrettPhos,3-chloropyridine,3-methyl-5-phenylisoxazole,5.9566658189999995
BTMG,AdBrettPhos,3-bromopyridine,3-methyl-5-phenylisoxazole,57.2826498
BTMG,AdBrettPhos,3-iodopyridine,3-methyl-5-phenylisoxazole,64.80074025
BTMG,AdBrettPhos,None,3-methyl-5-phenylisoxazole,0.0
MTBD,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole,7.126598877999999
MTBD,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole,37.93567028
MTBD,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,3-methyl-5-phenylisoxazole,45.20399384
MTBD,AdBrettPhos,1-chloro-4-methoxybenzene,3-methyl-5-phenylisoxazole,0.0
MTBD,AdBrettPhos,1-bromo-4-methoxybenzene,3-methyl-5-phenylisoxazole,41.28466002
MTBD,AdBrettPhos,1-iodo-4-methoxybenzene,3-methyl-5-phenylisoxazole,49.61017751
MTBD,AdBrettPhos,1-chloro-4-ethylbenzene,3-methyl-5-phenylisoxazole,0.789038452
MTBD,AdBrettPhos,1-bromo-4-ethylbenzene,3-methyl-5-phenylisoxazole,63.68559531
MTBD,AdBrettPhos,1-ethyl-4-iodobenzene,3-methyl-5-phenylisoxazole,73.08177999
MTBD,AdBrettPhos,2-chloropyridine,3-methyl-5-phenylisoxazole,72.98033012
MTBD,AdBrettPhos,2-bromopyridine,3-methyl-5-phenylisoxazole,82.64502167
MTBD,AdBrettPhos,2-iodopyridine,3-methyl-5-phenylisoxazole,90.64441503
MTBD,AdBrettPhos,3-chloropyridine,3-methyl-5-phenylisoxazole,4.936303419
MTBD,AdBrettPhos,3-bromopyridine,3-methyl-5-phenylisoxazole,73.81395251
MTBD,AdBrettPhos,3-iodopyridine,3-methyl-5-phenylisoxazole,82.20776042
MTBD,AdBrettPhos,None,3-methyl-5-phenylisoxazole,0.0
P2Et,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-3-amine",4.618730656
P2Et,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-3-amine",15.74680272
P2Et,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-3-amine",30.87761179
P2Et,AdBrettPhos,1-chloro-4-methoxybenzene,"N,N-dibenzylisoxazol-3-amine",6.9705672320000005
P2Et,AdBrettPhos,1-bromo-4-methoxybenzene,"N,N-dibenzylisoxazol-3-amine",65.46891846
P2Et,AdBrettPhos,1-iodo-4-methoxybenzene,"N,N-dibenzylisoxazol-3-amine",66.01585424
P2Et,AdBrettPhos,1-chloro-4-ethylbenzene,"N,N-dibenzylisoxazol-3-amine",2.350274713
P2Et,AdBrettPhos,1-bromo-4-ethylbenzene,"N,N-dibenzylisoxazol-3-amine",70.85918563
P2Et,AdBrettPhos,1-ethyl-4-iodobenzene,"N,N-dibenzylisoxazol-3-amine",68.53030279
P2Et,AdBrettPhos,2-chloropyridine,"N,N-dibenzylisoxazol-3-amine",76.3099624
P2Et,AdBrettPhos,2-bromopyridine,"N,N-dibenzylisoxazol-3-amine",75.95426954
P2Et,AdBrettPhos,2-iodopyridine,"N,N-dibenzylisoxazol-3-amine",82.34937004
P2Et,AdBrettPhos,3-chloropyridine,"N,N-dibenzylisoxazol-3-amine",4.974394565
P2Et,AdBrettPhos,3-bromopyridine,"N,N-dibenzylisoxazol-3-amine",25.79072036
P2Et,AdBrettPhos,3-iodopyridine,"N,N-dibenzylisoxazol-3-amine",62.08187356
P2Et,AdBrettPhos,None,"N,N-dibenzylisoxazol-3-amine",0.0
BTMG,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-3-amine",19.16223306
BTMG,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-3-amine",35.94447354
BTMG,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-3-amine",37.90012178
BTMG,AdBrettPhos,1-chloro-4-methoxybenzene,"N,N-dibenzylisoxazol-3-amine",41.26452613
BTMG,AdBrettPhos,1-bromo-4-methoxybenzene,"N,N-dibenzylisoxazol-3-amine",59.06928985
BTMG,AdBrettPhos,1-iodo-4-methoxybenzene,"N,N-dibenzylisoxazol-3-amine",59.60099255
BTMG,AdBrettPhos,1-chloro-4-ethylbenzene,"N,N-dibenzylisoxazol-3-amine",2.42184546
BTMG,AdBrettPhos,1-bromo-4-ethylbenzene,"N,N-dibenzylisoxazol-3-amine",58.63301817
BTMG,AdBrettPhos,1-ethyl-4-iodobenzene,"N,N-dibenzylisoxazol-3-amine",63.99950596
BTMG,AdBrettPhos,2-chloropyridine,"N,N-dibenzylisoxazol-3-amine",34.05189508
BTMG,AdBrettPhos,2-bromopyridine,"N,N-dibenzylisoxazol-3-amine",41.4297554
BTMG,AdBrettPhos,2-iodopyridine,"N,N-dibenzylisoxazol-3-amine",47.77426479
BTMG,AdBrettPhos,3-chloropyridine,"N,N-dibenzylisoxazol-3-amine",20.34813867
BTMG,AdBrettPhos,3-bromopyridine,"N,N-dibenzylisoxazol-3-amine",60.49224443
BTMG,AdBrettPhos,3-iodopyridine,"N,N-dibenzylisoxazol-3-amine",63.88080478
BTMG,AdBrettPhos,None,"N,N-dibenzylisoxazol-3-amine",0.0
MTBD,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-3-amine",21.60119174
MTBD,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-3-amine",38.59563351
MTBD,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-3-amine",44.68109157
MTBD,AdBrettPhos,1-chloro-4-methoxybenzene,"N,N-dibenzylisoxazol-3-amine",44.14137034
MTBD,AdBrettPhos,1-bromo-4-methoxybenzene,"N,N-dibenzylisoxazol-3-amine",66.81498604
MTBD,AdBrettPhos,1-iodo-4-methoxybenzene,"N,N-dibenzylisoxazol-3-amine",68.24812709999999
MTBD,AdBrettPhos,1-chloro-4-ethylbenzene,"N,N-dibenzylisoxazol-3-amine",2.579355469
MTBD,AdBrettPhos,1-bromo-4-ethylbenzene,"N,N-dibenzylisoxazol-3-amine",74.10582409999999
MTBD,AdBrettPhos,1-ethyl-4-iodobenzene,"N,N-dibenzylisoxazol-3-amine",72.8478499
MTBD,AdBrettPhos,2-chloropyridine,"N,N-dibenzylisoxazol-3-amine",89.07661609
MTBD,AdBrettPhos,2-bromopyridine,"N,N-dibenzylisoxazol-3-amine",85.65923047
MTBD,AdBrettPhos,2-iodopyridine,"N,N-dibenzylisoxazol-3-amine",94.15173815
MTBD,AdBrettPhos,3-chloropyridine,"N,N-dibenzylisoxazol-3-amine",24.93961347
MTBD,AdBrettPhos,3-bromopyridine,"N,N-dibenzylisoxazol-3-amine",80.06524350000001
MTBD,AdBrettPhos,3-iodopyridine,"N,N-dibenzylisoxazol-3-amine",86.19820374
MTBD,AdBrettPhos,None,"N,N-dibenzylisoxazol-3-amine",0.0
P2Et,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,1.252505333
P2Et,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,16.04849725
P2Et,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,30.7124479
P2Et,AdBrettPhos,1-chloro-4-methoxybenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,0.0
P2Et,AdBrettPhos,1-bromo-4-methoxybenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,0.0
P2Et,AdBrettPhos,1-iodo-4-methoxybenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,43.09475613
P2Et,AdBrettPhos,1-chloro-4-ethylbenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,0.0
P2Et,AdBrettPhos,1-bromo-4-ethylbenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,47.34816594
P2Et,AdBrettPhos,1-ethyl-4-iodobenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,64.24887053
P2Et,AdBrettPhos,2-chloropyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,57.59970402
P2Et,AdBrettPhos,2-bromopyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,64.01092118
P2Et,AdBrettPhos,2-iodopyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,72.26820117
P2Et,AdBrettPhos,3-chloropyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,0.8684296779999999
P2Et,AdBrettPhos,3-bromopyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,42.09636278
P2Et,AdBrettPhos,3-iodopyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,50.25936964
P2Et,AdBrettPhos,None,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,0.0
BTMG,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,2.443106533
BTMG,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,28.78693437
BTMG,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,34.85762141
BTMG,AdBrettPhos,1-chloro-4-methoxybenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,0.0
BTMG,AdBrettPhos,1-bromo-4-methoxybenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,20.89901676
BTMG,AdBrettPhos,1-iodo-4-methoxybenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,36.0742325
BTMG,AdBrettPhos,1-chloro-4-ethylbenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,0.489724505
BTMG,AdBrettPhos,1-bromo-4-ethylbenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,37.99056967
BTMG,AdBrettPhos,1-ethyl-4-iodobenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,56.47944581
BTMG,AdBrettPhos,2-chloropyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,26.8260429
BTMG,AdBrettPhos,2-bromopyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,36.10071383
BTMG,AdBrettPhos,2-iodopyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,46.52870973
BTMG,AdBrettPhos,3-chloropyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,1.470956156
BTMG,AdBrettPhos,3-bromopyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,0.0
BTMG,AdBrettPhos,3-iodopyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,57.24624739
BTMG,AdBrettPhos,None,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,0.0
MTBD,AdBrettPhos,1-chloro-4-(trifluoromethyl)benzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,2.103607287
MTBD,AdBrettPhos,1-bromo-4-(trifluoromethyl)benzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,29.62604669
MTBD,AdBrettPhos,1-iodo-4-(trifluoromethyl)benzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,40.21154517
MTBD,AdBrettPhos,1-chloro-4-methoxybenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,0.0
MTBD,AdBrettPhos,1-bromo-4-methoxybenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,23.916357
MTBD,AdBrettPhos,1-iodo-4-methoxybenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,44.44845486
MTBD,AdBrettPhos,1-chloro-4-ethylbenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,0.490842961
MTBD,AdBrettPhos,1-bromo-4-ethylbenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,39.51845686
MTBD,AdBrettPhos,1-ethyl-4-iodobenzene,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,69.71995068
MTBD,AdBrettPhos,2-chloropyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,47.18415816
MTBD,AdBrettPhos,2-bromopyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,65.99016493
MTBD,AdBrettPhos,2-iodopyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,87.94083651
MTBD,AdBrettPhos,3-chloropyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,1.573799128
MTBD,AdBrettPhos,3-bromopyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,61.50487524
MTBD,AdBrettPhos,3-iodopyridine,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,83.95560608
MTBD,AdBrettPhos,None,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,0.0
P2Et,XPhos,1-chloro-4-(trifluoromethyl)benzene,"5-(2,6-difluorophenyl)isoxazole",13.9614152
P2Et,XPhos,1-bromo-4-(trifluoromethyl)benzene,"5-(2,6-difluorophenyl)isoxazole",15.08609068
P2Et,XPhos,1-iodo-4-(trifluoromethyl)benzene,"5-(2,6-difluorophenyl)isoxazole",15.9216391
P2Et,XPhos,1-chloro-4-methoxybenzene,"5-(2,6-difluorophenyl)isoxazole",2.5483910869999997
P2Et,XPhos,1-bromo-4-methoxybenzene,"5-(2,6-difluorophenyl)isoxazole",8.641168314
P2Et,XPhos,1-iodo-4-methoxybenzene,"5-(2,6-difluorophenyl)isoxazole",6.654637209
P2Et,XPhos,1-chloro-4-ethylbenzene,"5-(2,6-difluorophenyl)isoxazole",7.713999512000001
P2Et,XPhos,1-bromo-4-ethylbenzene,"5-(2,6-difluorophenyl)isoxazole",14.761892499999998
P2Et,XPhos,1-ethyl-4-iodobenzene,"5-(2,6-difluorophenyl)isoxazole",16.70711364
P2Et,XPhos,2-chloropyridine,"5-(2,6-difluorophenyl)isoxazole",12.25099464
P2Et,XPhos,2-bromopyridine,"5-(2,6-difluorophenyl)isoxazole",16.43551115
P2Et,XPhos,2-iodopyridine,"5-(2,6-difluorophenyl)isoxazole",17.06361217
P2Et,XPhos,3-chloropyridine,"5-(2,6-difluorophenyl)isoxazole",12.13886151
P2Et,XPhos,3-bromopyridine,"5-(2,6-difluorophenyl)isoxazole",10.08173564
P2Et,XPhos,3-iodopyridine,"5-(2,6-difluorophenyl)isoxazole",12.79205877
P2Et,XPhos,None,"5-(2,6-difluorophenyl)isoxazole",0.0
BTMG,XPhos,1-chloro-4-(trifluoromethyl)benzene,"5-(2,6-difluorophenyl)isoxazole",11.31960299
BTMG,XPhos,1-bromo-4-(trifluoromethyl)benzene,"5-(2,6-difluorophenyl)isoxazole",22.30541273
BTMG,XPhos,1-iodo-4-(trifluoromethyl)benzene,"5-(2,6-difluorophenyl)isoxazole",25.45694196
BTMG,XPhos,1-chloro-4-methoxybenzene,"5-(2,6-difluorophenyl)isoxazole",0.0
BTMG,XPhos,1-bromo-4-methoxybenzene,"5-(2,6-difluorophenyl)isoxazole",2.840028013
BTMG,XPhos,1-iodo-4-methoxybenzene,"5-(2,6-difluorophenyl)isoxazole",4.296191189
BTMG,XPhos,1-chloro-4-ethylbenzene,"5-(2,6-difluorophenyl)isoxazole",1.896990139
BTMG,XPhos,1-bromo-4-ethylbenzene,"5-(2,6-difluorophenyl)isoxazole",9.250516466
BTMG,XPhos,1-ethyl-4-iodobenzene,"5-(2,6-difluorophenyl)isoxazole",13.02243467
BTMG,XPhos,2-chloropyridine,"5-(2,6-difluorophenyl)isoxazole",15.10135263
BTMG,XPhos,2-bromopyridine,"5-(2,6-difluorophenyl)isoxazole",24.44251918
BTMG,XPhos,2-iodopyridine,"5-(2,6-difluorophenyl)isoxazole",26.61192771
BTMG,XPhos,3-chloropyridine,"5-(2,6-difluorophenyl)isoxazole",2.419663487
BTMG,XPhos,3-bromopyridine,"5-(2,6-difluorophenyl)isoxazole",6.251282484
BTMG,XPhos,3-iodopyridine,"5-(2,6-difluorophenyl)isoxazole",12.75397423
BTMG,XPhos,None,"5-(2,6-difluorophenyl)isoxazole",0.0
MTBD,XPhos,1-chloro-4-(trifluoromethyl)benzene,"5-(2,6-difluorophenyl)isoxazole",13.18136791
MTBD,XPhos,1-bromo-4-(trifluoromethyl)benzene,"5-(2,6-difluorophenyl)isoxazole",22.67787637
MTBD,XPhos,1-iodo-4-(trifluoromethyl)benzene,"5-(2,6-difluorophenyl)isoxazole",24.0555231
MTBD,XPhos,1-chloro-4-methoxybenzene,"5-(2,6-difluorophenyl)isoxazole",0.0
MTBD,XPhos,1-bromo-4-methoxybenzene,"5-(2,6-difluorophenyl)isoxazole",2.3732349719999997
MTBD,XPhos,1-iodo-4-methoxybenzene,"5-(2,6-difluorophenyl)isoxazole",5.371995824
MTBD,XPhos,1-chloro-4-ethylbenzene,"5-(2,6-difluorophenyl)isoxazole",2.067024275
MTBD,XPhos,1-bromo-4-ethylbenzene,"5-(2,6-difluorophenyl)isoxazole",9.241578451
MTBD,XPhos,1-ethyl-4-iodobenzene,"5-(2,6-difluorophenyl)isoxazole",20.36311527
MTBD,XPhos,2-chloropyridine,"5-(2,6-difluorophenyl)isoxazole",14.60964787
MTBD,XPhos,2-bromopyridine,"5-(2,6-difluorophenyl)isoxazole",28.761729100000004
MTBD,XPhos,2-iodopyridine,"5-(2,6-difluorophenyl)isoxazole",23.20886991
MTBD,XPhos,3-chloropyridine,"5-(2,6-difluorophenyl)isoxazole",3.3389119289999996
MTBD,XPhos,3-bromopyridine,"5-(2,6-difluorophenyl)isoxazole",11.07544016
MTBD,XPhos,3-iodopyridine,"5-(2,6-difluorophenyl)isoxazole",16.38360507
MTBD,XPhos,None,"5-(2,6-difluorophenyl)isoxazole",0.0
P2Et,XPhos,1-chloro-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine",8.599290827999999
P2Et,XPhos,1-bromo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine",8.073391293
P2Et,XPhos,1-iodo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine",8.373801377000001
P2Et,XPhos,1-chloro-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine",2.086409943
P2Et,XPhos,1-bromo-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine",3.898269895
P2Et,XPhos,1-iodo-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine",2.8197473260000003
P2Et,XPhos,1-chloro-4-ethylbenzene,"N,N-dibenzylisoxazol-5-amine",9.734031055
P2Et,XPhos,1-bromo-4-ethylbenzene,"N,N-dibenzylisoxazol-5-amine",14.02250347
P2Et,XPhos,1-ethyl-4-iodobenzene,"N,N-dibenzylisoxazol-5-amine",13.30215474
P2Et,XPhos,2-chloropyridine,"N,N-dibenzylisoxazol-5-amine",11.84842444
P2Et,XPhos,2-bromopyridine,"N,N-dibenzylisoxazol-5-amine",12.48722349
P2Et,XPhos,2-iodopyridine,"N,N-dibenzylisoxazol-5-amine",13.26217146
P2Et,XPhos,3-chloropyridine,"N,N-dibenzylisoxazol-5-amine",7.007309831000001
P2Et,XPhos,3-bromopyridine,"N,N-dibenzylisoxazol-5-amine",3.803167764
P2Et,XPhos,3-iodopyridine,"N,N-dibenzylisoxazol-5-amine",9.3396983
P2Et,XPhos,None,"N,N-dibenzylisoxazol-5-amine",0.0
BTMG,XPhos,1-chloro-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine",2.8287389710000004
BTMG,XPhos,1-bromo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine",11.73173458
BTMG,XPhos,1-iodo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine",32.01377764
BTMG,XPhos,1-chloro-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine",0.0
BTMG,XPhos,1-bromo-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine",0.597123544
BTMG,XPhos,1-iodo-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine",1.6246243130000002
BTMG,XPhos,1-chloro-4-ethylbenzene,"N,N-dibenzylisoxazol-5-amine",1.378417368
BTMG,XPhos,1-bromo-4-ethylbenzene,"N,N-dibenzylisoxazol-5-amine",5.748911262999999
BTMG,XPhos,1-ethyl-4-iodobenzene,"N,N-dibenzylisoxazol-5-amine",15.88279637
BTMG,XPhos,2-chloropyridine,"N,N-dibenzylisoxazol-5-amine",15.03293541
BTMG,XPhos,2-bromopyridine,"N,N-dibenzylisoxazol-5-amine",36.25474039
BTMG,XPhos,2-iodopyridine,"N,N-dibenzylisoxazol-5-amine",40.83653695
BTMG,XPhos,3-chloropyridine,"N,N-dibenzylisoxazol-5-amine",0.0
BTMG,XPhos,3-bromopyridine,"N,N-dibenzylisoxazol-5-amine",3.383758574
BTMG,XPhos,3-iodopyridine,"N,N-dibenzylisoxazol-5-amine",9.091321628
BTMG,XPhos,None,"N,N-dibenzylisoxazol-5-amine",0.0
MTBD,XPhos,1-chloro-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine",1.249008464
MTBD,XPhos,1-bromo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine",7.593500734
MTBD,XPhos,1-iodo-4-(trifluoromethyl)benzene,"N,N-dibenzylisoxazol-5-amine",23.19251783
MTBD,XPhos,1-chloro-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine",0.0
MTBD,XPhos,1-bromo-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine",0.0
MTBD,XPhos,1-iodo-4-methoxybenzene,"N,N-dibenzylisoxazol-5-amine",0.0
MTBD,XPhos,1-chloro-4-ethylbenzene,"N,N-dibenzylisoxazol-5-amine",0.0
MTBD,XPhos,1-bromo-4-ethylbenzene,"N,N-dibenzylisoxazol-5-amine",3.304153664
MTBD,XPhos,1-ethyl-4-iodobenzene,"N,N-dibenzylisoxazol-5-amine",4.972241085
MTBD,XPhos,2-chloropyridine,"N,N-dibenzylisoxazol-5-amine",11.6539798
MTBD,XPhos,2-bromopyridine,"N,N-dibenzylisoxazol-5-amine",23.14100825
MTBD,XPhos,2-iodopyridine,"N,N-dibenzylisoxazol-5-amine",30.73323241
MTBD,XPhos,3-chloropyridine,"N,N-dibenzylisoxazol-5-amine",0.0
MTBD,XPhos,3-bromopyridine,"N,N-dibenzylisoxazol-5-amine",0.0
MTBD,XPhos,3-iodopyridine,"N,N-dibenzylisoxazol-5-amine",0.0
MTBD,XPhos,None,"N,N-dibenzylisoxazol-5-amine",0.0
P2Et,XPhos,1-chloro-4-(trifluoromethyl)benzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,25.79234273
P2Et,XPhos,1-bromo-4-(trifluoromethyl)benzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,21.1852936
P2Et,XPhos,1-iodo-4-(trifluoromethyl)benzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,41.0055284
P2Et,XPhos,1-chloro-4-methoxybenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,1.426630798
P2Et,XPhos,1-bromo-4-methoxybenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,41.22664286
P2Et,XPhos,1-iodo-4-methoxybenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,47.37967992
P2Et,XPhos,1-chloro-4-ethylbenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,11.25218088
P2Et,XPhos,1-bromo-4-ethylbenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,66.85183325
P2Et,XPhos,1-ethyl-4-iodobenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,67.69619533
P2Et,XPhos,2-chloropyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,18.57739993
P2Et,XPhos,2-bromopyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,22.20180478
P2Et,XPhos,2-iodopyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,22.35512226
P2Et,XPhos,3-chloropyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,38.752824100000005
P2Et,XPhos,3-bromopyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,24.97274403
P2Et,XPhos,3-iodopyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,75.11548375
P2Et,XPhos,None,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,0.0
BTMG,XPhos,1-chloro-4-(trifluoromethyl)benzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,19.41980511
BTMG,XPhos,1-bromo-4-(trifluoromethyl)benzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,32.07542073
BTMG,XPhos,1-iodo-4-(trifluoromethyl)benzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,34.52065187
BTMG,XPhos,1-chloro-4-methoxybenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,2.069142775
BTMG,XPhos,1-bromo-4-methoxybenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,14.42253285
BTMG,XPhos,1-iodo-4-methoxybenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,22.92734992
BTMG,XPhos,1-chloro-4-ethylbenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,5.821778043999999
BTMG,XPhos,1-bromo-4-ethylbenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,33.78601477
BTMG,XPhos,1-ethyl-4-iodobenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,37.39742705
BTMG,XPhos,2-chloropyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,26.66040937
BTMG,XPhos,2-bromopyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,44.30153891
BTMG,XPhos,2-iodopyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,44.76424476
BTMG,XPhos,3-chloropyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,12.63535619
BTMG,XPhos,3-bromopyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,32.89151252
BTMG,XPhos,3-iodopyridine,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,41.00150742
BTMG,XPhos,None,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,0.0
MTBD,XPhos,1-chloro-4-(trifluoromethyl)benzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,19.39344332
MTBD,XPhos,1-bromo-4-(trifluoromethyl)benzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,31.15934188
MTBD,XPhos,1-iodo-4-(trifluoromethyl)benzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,38.74519603
MTBD,XPhos,1-chloro-4-methoxybenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,1.798923194
MTBD,XPhos,1-bromo-4-methoxybenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,9.508784567
MTBD,XPhos,1-iodo-4-methoxybenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,17.33987768
MTBD,XPhos,1-chloro-4-ethylbenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,5.235495595
MTBD,XPhos,1-bromo-4-ethylbenzene,5-methyl-3-(1H-pyrrol-1-yl)isoxazole,28.74353219
